Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
JUSTO Y BUENO BARRANQUILLA CIUDADELA,BARRANQUILLA,755816,2020/02/06,ACTIVA,2021/03/31,2021,10.9319164,-74.7994779,"Av. Murillo #1E-03, Ciudadela 20 de Julio, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LA MANGA,BARRANQUILLA,765553,2020/08/13,ACTIVA,2021/03/31,2021,10.9771222,-74.82873049999999,"Cra. 27 #85 95, Suroccidente, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LAS ESTRELLAS,BARRANQUILLA,772550,2020/10/22,ACTIVA,2021/03/31,2021,10.9826331,-74.8354595,"Cra. 38 # 109 - 13, Suroccidente, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LAS NIEVES,BARRANQUILLA,737792,2019/06/26,ACTIVA,2021/03/31,2021,,,
JUSTO Y BUENO BARRANQUILLA PARAISO,BARRANQUILLA,765550,2020/08/13,ACTIVA,2021/03/31,2021,11.0059211,-74.8016256,"Calle 76, Esquina con Carrera 58 #58-25, La Concepción, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA URBANIZACION LA PLAYA,BARRANQUILLA,751048,2019/11/29,ACTIVA,2021/03/31,2021,11.0225364,-74.8703183,"Urb. La Playa, Sabanilla Montecarmelo, Eduardo Santos, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO MINIMERCADO BARRANQUILLA LA UNION,BARRANQUILLA,780957,2021/01/26,ACTIVA,2021/01/26,2021,10.9462824,-74.79776290000001,"Cra. 8 # 42B-10 Local 101, El Campito, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO MINIMERCADO ATLANTICO POLONUEVO,BARRANQUILLA,782870,2021/02/22,CANCELADA,2021/02/22,2021,10.7727884,-74.8542174,"Cl. 8 #404, Polonuevo, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO REAL DE MINAS,BUCARAMANGA,9000391641,2017/12/22,ACTIVA,2021/03/17,2021,7.1375934,-73.1244332,"Cra 23 #9-31, Bucaramanga, Santander, Colombia"
JUSTO Y BUENO BARRANQUILLA SANTO DOMINGO,BARRANQUILLA,742719,2019/08/22,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO EL POBLADO,BUCARAMANGA,9000360787,2016/11/10,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO NORMANDIA OCCIDENTAL 2,BOGOTA,2910212,2018/01/26,ACTIVA,2021/03/19,2021,4.7489332,-74.05361909999999,"Cl 167 #54-37, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO VENECIA,BOGOTA,2769483,2017/01/20,ACTIVA,2021/03/19,2021,4.679490599999999,-74.0858269,"Cra 68B #72-43, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO EL RETIRO SAN JOSE,ORIENTE ANTIOQUENO,131785,2020/11/13,ACTIVA,2021/04/26,2021,,,
SUPERMERCADO JUSTO Y BUENO LAS VILLAS 128,BOGOTA,3317282,2020/12/09,ACTIVA,2021/03/19,2021,4.7569241,-74.06432339999999,"Cl. 170, Suba, Bogotá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO MEDELLIN VILLA HERMOSA PARQUE,MEDELLIN PARA ANTIOQUIA,69915602,2020/02/19,ACTIVA,2021/03/31,2021,6.2541414,-75.5674176,"Cl. 54 #51 - 07, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO PRIMERA DE MAYO,HUILA,306100,2017/12/01,ACTIVA,2021/03/26,2021,,,
SUPERMERCADO JUSTO Y BUENO RESTREPO 2,BOGOTA,3197992,2019/12/16,ACTIVA,2021/03/19,2021,4.6188644,-74.18206219999999,"Cra. 84a #56 Sur, Kennedy, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO X ROJA,CUCUTA,381471,2020/11/03,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO LOS FAROLES,CUCUTA,307155,2017/01/17,ACTIVA,2021/03/29,2021,,,
MINIMERCADO JUSTO Y BUENO MOSQUERA CENTRO,FACATATIVA,105823,2016/12/22,ACTIVA,2021/02/23,2021,4.705317,-74.23153889999999,"Cl. 2 #3-61, Mosquera, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO MOSQUERA CIUDAD PUERTOS,FACATATIVA,104691,2016/10/06,ACTIVA,2021/02/23,2021,4.705317,-74.23153889999999,"Cl. 2 #3-61, Mosquera, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SAN SILVESTRE,BARRANCABERMEJA,105505,2016/09/26,ACTIVA,2021/03/12,2021,,,
SUPERMERCADO JUSTO Y BUENO MOSQUERA POBLADO,FACATATIVA,135695,2019/10/07,ACTIVA,2021/02/23,2021,4.705317,-74.23153889999999,"Cl. 2 #3-61, Mosquera, Cundinamarca, Colombia"
JUSTO Y BUENO ATLANTICO PONEDERA,BARRANQUILLA,751053,2019/11/29,CANCELADA,2021/03/31,2021,,,
JUSTO Y BUENO ATLANTICO VILLAS DE SOLEDAD,BARRANQUILLA,737794,2019/06/26,ACTIVA,2021/03/31,2021,10.9091455,-74.791731,"Soledad, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO VILLA DEL ROSARIO,CUCUTA,305995,2016/12/05,ACTIVA,2021/03/29,2021,7.860320000000001,-72.4742297,"Urbanizacion Campo Verde, Lote 1, Manzana P, Villa Del Rosario, Norte de Santander, Colombia"
SUPERMERCADO JUSTO Y BUENO LA PALMITA,CUCUTA,380239,2020/10/19,ACTIVA,2021/03/31,2021,,,
SUPERMERCADO JUSTO Y BUENO PALMITAS,BOGOTA,3247697,2020/06/11,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONSECA,LA GUAJIRA,140738,2017/08/29,ACTIVA,2021/02/10,2021,10.8847197,-72.8502027,"Cl. 18 ##18, Fonseca, La Guajira, Colombia"
MINIMERCADO JUSTO Y BUENO MONTELIBANO,MONTERIA,168545,2019/01/11,ACTIVA,2021/03/25,2021,7.984831900000001,-75.4209016,"Cl. 18 #04 - 49, Montelibano, Montelíbano, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO HATONUEVO,LA GUAJIRA,142207,2017/12/15,ACTIVA,2021/02/11,2021,11.0681658,-72.7641431,"Cl. 18 #18-81, Hatonuevo, La Guajira, Colombia"
MINIMERCADO JUSTO Y BUENO BOSCONIA,VALLEDUPAR,158099,2018/11/14,ACTIVA,2021/02/17,2021,9.973511499999999,-73.8855573,"Cl. 18 #22-20, Bosconia, Cesar, Colombia"
MINIMERCADO JUSTO Y BUENO LA AUXILIADORA,CUCUTA,321690,2017/11/17,ACTIVA,2021/03/31,2021,7.923531199999999,-72.5206487,"Cl. 18 #3-90, Barrio Buenos Aires, Cúcuta, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA LIBERTADOR,DUITAMA,89185,2018/02/26,CANCELADA,2021/03/08,2021,5.817514699999999,-73.0228801,"Cl. 20 #32-64, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO LA DORADA VILLAESPERANZA,LA DORADA,58586,2021/01/30,ACTIVA,2021/01/30,2021,,,
SUPERMERCADO JUSTO Y BUENO EL CABRERO LA DORADA,LA DORADA,54390,2019/04/17,ACTIVA,2021/02/11,2021,5.454761,-74.66874779999999,"Cl. 18 #8-33, La Dorada, Caldas, Colombia"
SUPERMERCADO JUSTO Y BUENO DORADA,LA DORADA,48252,2017/03/15,ACTIVA,2021/02/11,2021,4.7062477,-74.200627,"el Hato, Cra. 2 #19-02, Funza, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO DORADA FERIA,LA DORADA,51559,2018/04/30,ACTIVA,2021/02/11,2021,4.7569241,-74.06432339999999,"Cl. 170, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCANDO JUSTO Y BUENO MONTERREY,CASANARE,138480,2018/11/06,ACTIVA,2021/02/26,2021,4.877756799999999,-72.8948923,"Cl. 18 #9-49, Monterrey, Casanare, Colombia"
MINIMERCADO JUSTO Y BUENO MESITAS DEL COLEGIO,GIRARDOT,87913,2018/02/19,ACTIVA,2021/02/23,2021,4.9343583,-73.938035,"Via Colpapel, Tocancipá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO VERBENAL,BOGOTA,3062482,2019/02/05,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO ALTICO,HUILA,315857,2018/08/06,ACTIVA,2021/03/05,2021,2.9663804,-75.2958323,"Cra. 1 # 70 - 123, Neiva, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO CODITO,BOGOTA,3243088,2020/06/02,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADOS JUSTO Y BUENO CALI - SANTA HELENA,CALI,1081519,2020/03/25,CANCELADA,2021/02/15,2021,,,
MINIMERCADO JUSTO Y BUENO ANDES CALLE PEATONAL,MEDELLIN PARA ANTIOQUIA,66379202,2018/08/03,CANCELADA,2019/05/28,2019,,,
MINIMERCADO JUSTO Y BUENO FONTIBON BOHIOS,BOGOTA,2742031,2016/10/07,ACTIVA,2021/03/19,2021,4.677328999999999,-74.1367987,"a 23-26, Cra. 97 #23-2, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO FONTIBON PLAZA,BOGOTA,3129719,2019/06/20,ACTIVA,2021/03/19,2021,4.6764055,-74.1443649,"Cl. 19 #14, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO EL VENTILADOR NEIVA,HUILA,334221,2019/11/15,ACTIVA,2021/03/26,2021,2.9261031,-75.2723224,"Cl. 2 # 21 - 03, Neiva, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO SANTANDER DE QUILICHAO-GALERIA,CAUCA,210903,2021/04/07,CANCELADA,2021/04/07,2021,,,
SUPERMERCADO JUSTO Y BUENO SANTANDER,BOGOTA,2694495,2016/06/03,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCANDO JUSTO Y BUENO TAURAMENA,CASANARE,138479,2018/11/06,ACTIVA,2021/02/26,2021,5.0143777,-72.75229039999999,"Cl. 2 #12-87, Tauramena, Casanare, Colombia"
SUPERMERCADO JUSTO Y BUENO FLORENCIA CENTRO,FLORENCIA PARA EL CAQUETA,102960,2018/01/02,ACTIVA,2021/01/22,2021,1.6141888,-75.61250509999999,"Carrera 11 #13-24 CENTRO, Florencia, Caquetá, Colombia"
SUPERMERCADO JUSTO Y BUENO FLORENCIA CENTRO 2,FLORENCIA PARA EL CAQUETA,105328,2018/06/25,ACTIVA,2021/01/22,2021,1.6141888,-75.61250509999999,"Carrera 11 #13-24 CENTRO, Florencia, Caquetá, Colombia"
MINIMERCADO JUSTO Y BUENO MOSQUERA CENTRO,FACATATIVA,105709,2016/12/07,CANCELADA,2018/03/23,2018,,,
SUPERMERCADO JUSTO Y BUENO HONDA,HONDA,60112,2017/04/25,ACTIVA,2021/01/25,2021,4.705317,-74.23153889999999,"Cl. 2 #3-61, Mosquera, Cundinamarca, Colombia"
JUSTO Y BUENO CIENAGA TRONCAL,SANTA MARTA PARA EL MAGDALENA,223684,2019/12/09,CANCELADA,2021/03/30,2021,11.0056688,-74.2431124,"Cl. 20 # 21 - 69, Ciénaga, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO CIENAGA DE ORO,MONTERIA,169031,2019/01/25,ACTIVA,2021/03/25,2021,,,
MINIMERCADO JUSTO Y BUENO AGUAS CALIENTES,CUCUTA,310926,2017/03/23,ACTIVA,2021/03/30,2021,,,
MINIMERCADO JUSTO Y BUENO DUITAMA ALPES,DUITAMA,87884,2017/12/11,CANCELADA,2021/03/08,2021,5.817514699999999,-73.0228801,"Cl. 20 #32-64, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA CANASTA,DUITAMA,87596,2017/11/15,CANCELADA,2018/11/26,2018,5.817514699999999,-73.0228801,"Cl. 20 #32-64, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA MILAGROSA,DUITAMA,87880,2017/12/11,CANCELADA,2021/03/08,2021,5.829648499999999,-73.0344259,"Cl. 16 # 13-35, Centro-Sur, Duitama, Boyacá, Colombia"
SUPERMERCADO JUSTO Y BUENO MONIQUIRA,TUNJA,180063,2020/03/17,CANCELADA,2021/03/08,2021,,,
MINIMERCADO JUSTO Y BUENO PRADERA DOSQUEBRADAS,DOSQUEBRADAS,54786,2018/06/06,ACTIVA,2021/03/26,2021,4.8238404,-75.6754145,"Cl. 21 # 22 - 60 PISO 2, Dosquebradas, Risaralda, Colombia"
JUSTO Y BUENO BOLIVAR SAN JACINTO,CARTAGENA,42519302,2019/10/23,ACTIVA,2021/03/26,2021,9.828615,-75.1219033,"Cl. 21 # 42 - 74, San Jacinto, Bolívar, Colombia"
MINIMERCADO JUSTO Y BUENO CHARALA,BUCARAMANGA,9000407808,2018/07/05,CANCELADA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO VILLA LIGIA,VALLEDUPAR,159938,2019/02/11,ACTIVA,2021/02/17,2021,,,
JUSTO Y BUENO SANTA MARTA ALCAZARES,SANTA MARTA PARA EL MAGDALENA,221123,2019/09/19,ACTIVA,2021/03/30,2021,11.2384978,-74.2041969,"Cl. 22 # 12 - 16, Comuna 4, Santa Marta, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO ALFONSO LOPEZ,BUCARAMANGA,9000359890,2016/10/26,ACTIVA,2021/03/17,2021,,,
SUPERMERCADO JUSTO Y BUENO PRESIDENTE CUBEROS,CUCUTA,382681,2020/11/19,ACTIVA,2021/03/31,2021,,,
JUSTO Y BUENO SANTA MARTA EL MERCADO,SANTA MARTA PARA EL MAGDALENA,235318,2020/11/11,CANCELADA,2021/03/30,2021,,,
MINIMERCADO JUSTO Y BUENO CAUCASIA CENTRO,MEDELLIN PARA ANTIOQUIA,71721202,2021/02/16,ACTIVA,2021/02/16,2021,7.9810756,-75.2019749,"Cra. 20 # 10-46, Caucasia, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO BELLO CABAÑITAS LA 65,MEDELLIN PARA ANTIOQUIA,65950102,2018/05/29,ACTIVA,2021/03/31,2021,6.3126919,-75.5627365,"Cl. 23 #57a-94, Quintas De La Cabanita, Bello, Antioquia, Colombia"
JUSTO Y BUENO SANTA MARTA SANTA RITA,SANTA MARTA PARA EL MAGDALENA,218412,2019/07/05,ACTIVA,2021/03/30,2021,,,
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA LA POLA,TUNJA,161231,2018/07/10,ACTIVA,2021/03/08,2021,5.6221618,-73.8111038,"Cl. 23 #7a-2 a, Cra. 7a #90, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON CENTRO,BOGOTA,2694518,2016/06/03,CANCELADA,2017/03/10,2017,,,
SUPERMERCADO JUSTO Y BUENO LAS DELICIAS,VALLEDUPAR,174567,2020/09/24,CANCELADA,2021/02/17,2021,,,
JUSTO Y BUENO BOLIVAR CARMEN DE BOLIVAR CALLE 24,CARTAGENA,44343202,2020/12/09,ACTIVA,2021/03/26,2021,,,
JUSTO Y BUENO BOLIVAR EL CARMEN DE BOLIVAR,CARTAGENA,42562702,2019/11/06,CANCELADA,2020/03/27,2020,,,
MINIMERCADO JUSTO Y BUENO OLAYA 2,BOGOTA,2680824,2016/04/27,ACTIVA,2021/03/19,2021,4.6188644,-74.18206219999999,"Cra. 84a #56 Sur, Kennedy, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SINCELEJO LAS PEÑITAS,SINCELEJO,107248,2018/12/13,ACTIVA,2021/03/23,2021,9.3031934,-75.3816928,"Cl. 25 #27C-13, Sincelejo, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA SANTA LUCIA,TUNJA,155472,2018/01/22,CANCELADA,2020/03/13,2020,,,
SUPERMERCADO JUSTO Y BUENO OSPINA PEREZ,CUCUTA,368642,2020/03/04,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO MARINILLA LOS SAUCES,ORIENTE ANTIOQUENO,108159,2017/10/10,ACTIVA,2021/03/26,2021,6.170692100000001,-75.33517259999999,"Cl. 27 #28-1 #28-161 a, Marinilla, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO MARINILLA SAN JUAN DE DIOS,ORIENTE ANTIOQUENO,117768,2019/02/05,CANCELADA,2019/02/05,2019,,,
SUPERMERCADO JUSTO Y BUENO MARINILLA MARIA AUXILIADORA,ORIENTE ANTIOQUENO,125066,2020/01/09,ACTIVA,2021/03/26,2021,6.170692100000001,-75.33517259999999,"Cl. 27 #28-1 #28-161 a, Marinilla, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ITAGUI SAN FRANCISCO,ABURRA SUR,211899,2018/07/31,ACTIVA,2021/03/25,2021,6.1713495,-75.64090399999999,"Cl. 27 #68-36, San Gabriel, Itagüi, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ITAGUI SAN GABRIEL,ABURRA SUR,206768,2018/02/09,ACTIVA,2021/03/25,2021,6.169294799999999,-75.64058039999999,"Cl. 27 #64-91, San Gabriel, Itagüi, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ITAGUI SAN PIO,ABURRA SUR,221294,2019/06/13,ACTIVA,2021/03/25,2021,6.165807800000001,-75.6153411,"Cl. 35 #40-25, Germania, Itagüi, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO LAS VEGAS,ABURRA SUR,200204,2017/05/25,ACTIVA,2021/03/24,2021,6.1809664,-75.5868808,"Cl. 27A Sur #47 61, Zona 2, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO SOTOMAYOR,BUCARAMANGA,9000347734,2016/05/25,ACTIVA,2021/03/17,2021,7.1375934,-73.1244332,"Cra 23 #9-31, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO RESTREPO META,VILLAVICENCIO,321766,2017/10/04,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO 7 DE AGOSTO,VILLAVICENCIO,321123,2017/09/21,ACTIVA,2021/03/26,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO BARZAL BAJO,VILLAVICENCIO,332109,2018/05/04,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO CATUMARE,VILLAVICENCIO,319242,2017/08/16,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO CENTRO,VILLAVICENCIO,319471,2017/08/22,CANCELADA,2018/09/18,2018,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO EMPORIO,VILLAVICENCIO,316126,2017/06/22,ACTIVA,2021/03/09,2021,4.156384,-73.6319877,"Tv. 24 #39b-57 a, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO GAVIOTAS,VILLAVICENCIO,316127,2017/06/22,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO LA ALBORADA,VILLAVICENCIO,308142,2017/02/07,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO LA ESPERANZA,VILLAVICENCIO,324827,2017/12/18,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO MANANTIAL,VILLAVICENCIO,323202,2017/11/02,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO RELIQUIA,VILLAVICENCIO,323756,2017/11/15,ACTIVA,2021/03/26,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO SAN ANTONIO,VILLAVICENCIO,334413,2018/06/19,ACTIVA,2021/03/26,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
SUPERMERCADO JUSTO Y BUENO FUENTE DE ORO,VILLAVICENCIO,376518,2020/08/29,ACTIVA,2021/03/26,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
SUPERMERCADO JUSTO Y BUENO VILLAVICENCIO CENTRO,VILLAVICENCIO,359402,2019/10/07,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
SUPERMERCADO JUSTO Y BUENO VILLAVICENCIO LA MADRID,VILLAVICENCIO,376416,2020/08/27,ACTIVA,2021/03/09,2021,4.099275,-73.6480727,"Cl. 28 Sur #4373, Villavicencio Sur, Villavicencio, Meta, Colombia"
JUSTO Y BUENO CIENAGA EL OBRERO,SANTA MARTA PARA EL MAGDALENA,231881,2020/08/18,CANCELADA,2021/03/30,2021,11.0001886,-74.2460863,"Cl. 29 # 17-40, Ciénaga, Magdalena, Colombia"
JUSTO Y BUENO SANTA MARTA MAMATOCO,SANTA MARTA PARA EL MAGDALENA,220154,2019/08/23,ACTIVA,2021/03/30,2021,11.227059,-74.1679183,"Cl. 29 # 53A - 114, Santa Marta, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO MONTERIA COSTA DE ORO,MONTERIA,165093,2018/07/10,ACTIVA,2021/03/25,2021,8.765426399999999,-75.897932,"Cl. 29 #15A-20, Montería, Córdoba, Colombia"
SUPERMERCADOS JUSTO Y BUENO PALMIRA-ALAMEDA,PALMIRA,130392,2020/06/04,ACTIVA,2021/02/18,2021,,,
JUSTO Y BUENO SANTA MARTA AV FERROCARRIL 29K,SANTA MARTA PARA EL MAGDALENA,222671,2019/11/05,ACTIVA,2021/03/30,2021,11.2209417,-74.19163019999999,"Avenida del Ferrocarril Carrera 21 # 29K - 51, Santa Marta, Magdalena, Colombia"
JUSTO Y BUENO SANTA MARTA GAIRA,SANTA MARTA PARA EL MAGDALENA,218410,2019/07/05,ACTIVA,2021/03/30,2021,11.2322101,-74.18247459999999,"Cl. 29 #28-127, Santa Marta, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO EL CARMEN DE VIBORAL CALLE DEL COMERCIO,ORIENTE ANTIOQUENO,116589,2018/12/18,ACTIVA,2021/03/26,2021,6.0821514,-75.33458879999999,"Cl. 29 #30 31, El Carmen de Viboral, Antioquia, Colombia"
MERCADO JUSTO Y BUENO MEDELLIN BELEN GRANADA,MEDELLIN PARA ANTIOQUIA,67288302,2019/01/11,ACTIVA,2021/03/31,2021,6.2304734,-75.5931586,"Cl. 29 #72 45, Medellín, Belén, Medellín, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO EL CALLEJON,CUCUTA,374714,2020/07/21,ACTIVA,2021/03/31,2021,,,
JUSTO Y BUENO MAGDALENA  FUNDACION CALLE 3,SANTA MARTA PARA EL MAGDALENA,230153,2020/07/09,ACTIVA,2021/03/30,2021,10.523016,-74.19251109999999,"Cl. 3 # 14-04, Fundación, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO FUNDACION,SANTA MARTA PARA EL MAGDALENA,204904,2018/07/06,ACTIVA,2021/03/30,2021,10.523016,-74.19251109999999,"Cl. 3 # 14-04, Fundación, Magdalena, Colombia"
JUSTO Y BUENO ATLANTICO SUAN,BARRANQUILLA,739266,2019/07/12,CANCELADA,2021/03/31,2021,10.3405891,-74.879421,"a 23-47, Cl. 7 #23-1, Suan, Atlántico, Colombia"
SUPERMERCADO JUSTO Y BUENO SAN DIEGO CESAR,VALLEDUPAR,174789,2020/10/01,ACTIVA,2021/02/17,2021,10.3401202,-73.1775953,"Cl. 3 # 3 - 74, San Diego, Cesar, Colombia"
JUSTO Y BUENO PAUJIL CAQUETA,FLORENCIA PARA EL CAQUETA,116848,2020/11/04,ACTIVA,2021/01/22,2021,1.5689428,-75.32642,"Cl. 3 # 3-28, El Paujil, Caquetá, Colombia"
MINIMERCADO JUSTO Y BUENO CURUMANI,AGUACHICA,46087,2017/11/23,ACTIVA,2021/02/23,2021,9.2004469,-73.5431083,"Cl. 8 #15-113, Curumaní, Cesar, Colombia"
SUPERMERCADO JUSTO Y BUENO MANAURE,VALLEDUPAR,175301,2020/10/19,ACTIVA,2021/02/17,2021,10.3916345,-73.0291318,"Cl. 3 # 7 - 39, Manaure, Cesar, Colombia"
MINIMERCADO JUSTO Y BUENO CAJICA,BOGOTA,2765341,2017/01/10,CANCELADA,2019/03/21,2019,,,
SUPERMERCADO JUSTO Y BUENO CAJICA CAVALIER,BOGOTA,3191614,2019/11/19,ACTIVA,2021/03/19,2021,4.9182891,-74.0281816,"Cl. 3 #2 - 34, Cajicá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHOACHI,BOGOTA,3307303,2020/11/09,ACTIVA,2021/03/19,2021,4.5283162,-73.922733,"Cl. 3 #2 - 52, Choachí, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHINACOTA,CUCUTA,324001,2018/01/25,ACTIVA,2021/03/31,2021,7.608899999999999,-72.60105250000001,"Cl. 3 #4-24, Chinácota, Norte de Santander, Colombia"
SUPERMERCADO JUSTO Y BUENO GARZON RESERVAS DEL ORIENTE,HUILA,319265,2018/10/22,ACTIVA,2021/03/19,2021,2.1915677,-75.6243178,"Cl. 3 #4B-35, Garzón, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO ANAPOIMA,GIRARDOT,80529,2016/06/22,CANCELADA,2017/03/16,2017,,,
JUSTO Y BUENO SANTA MARTA CARRERA 16,SANTA MARTA PARA EL MAGDALENA,235317,2020/11/11,ACTIVA,2021/03/30,2021,11.2419637,-74.21063210000001,"Cra. 5 #1926, Comuna 2, Santa Marta, Magdalena, Colombia"
SUPERMERCADO JUSTO Y BUENO COROZAL SUCRE,SINCELEJO,112862,2020/01/07,ACTIVA,2021/03/23,2021,9.3154809,-75.293611,"Cl. 30 # 24 - 19, Corozal, Sucre, Colombia"
JUSTO Y BUENO BARRANQUILLA EL ROSARIO,BARRANQUILLA,747987,2019/10/23,ACTIVA,2021/03/31,2021,10.9818201,-74.7755658,"Cl. 30 # 43-79, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
